ID,Source,Label,Human_annotation_median,Sentence,Category,Split
EsCoLA_2273,GDE17,0,0,Este futbolista es mejor del que Ana conoce.,13,train
EsCoLA_4059,GDE29,1,1,No vendas tu guitarra que te gusta tanto.,9,train
EsCoLA_8613,GDE50,1,1,"Aunque te ha hablado con malos modales, no deberías darle tanta importancia.",12,train
EsCoLA_7699,GDE42,1,1,La puerta la destrozaron toda.,14,train
EsCoLA_2647,GDE19,0,0,Juan debe firmar el interesado.,14,train
EsCoLA_2039,GDE16,0,0,Había muchos de los libros en la mesa.,13,train
EsCoLA_916,GDE07,1,1,"Los asistentes, que querían participar en el coloquio, esperaron hasta el final.",7,train
EsCoLA_9722,GDE58,1,0,Está que maravilla.,12,train
EsCoLA_4433,GDE30,1,1,María le quitó la diadema de Isabel a Adriana.,14,train
EsCoLA_9803,GDE59,1,1,"Aunque la gente gasta mucho, hay crisis económica.",12,train
EsCoLA_5141,GDE32,0,1,Se procede del hecho de que alguien introdujo una queja.,14,train
EsCoLA_189,GDE03,1,1,Está extremadamente gordo.,2,train
EsCoLA_4822,GDE32,1,1,Juan ve que todos se han ido.,8,train
EsCoLA_6859,GDE40,1,1,Lo hice por nada.,9,train
EsCoLA_4705,GDE32,0,0,Ahora sólo le quedaba que le dieran a él la vuelta.,8,train
EsCoLA_2777,GDE19,1,1,Puede contármelo.,14,train
EsCoLA_1335,GDE12,1,1,Sería estupendo si contara con un ayudante.,4,train
EsCoLA_9167,GDE52,1,1,Van inscritos veinte alumnos.,9,train
EsCoLA_12,GDE01,1,1,El jamón está entero.,2,train
EsCoLA_7296,GDE41,1,1,No trajeron pastel de coco sino flan de chocolate.,12,train
EsCoLA_1843,GDE16,0,1,Muchos políticos tienen sendas denuncias por corrupción.,13,train
EsCoLA_6673,GDE38,1,1,Marta seguía estudiando en la universidad.,9,train
EsCoLA_990,GDE08,1,1,Para sorprenderle preparé una tarta: una Selva Negra.,3,train
EsCoLA_2961,GDE20,0,1,"Cuando Juan trabaja, no bebe pero los demás sí lo hacen.",14,train
EsCoLA_4772,GDE32,1,0,Acabará con él el que esté otra vez sin trabajo.,8,train
EsCoLA_4266,GDE30,1,1,"Si a alguien le gusta el dinero, es a Luis.",4,train
EsCoLA_8422,GDE49,1,0,Fue causa de que condenara a los jóvenes.,14,train
EsCoLA_2730,GDE19,1,1,Si la ven a una copiando se ponen furiosos.,12,train
EsCoLA_334,GDE04,1,1,Parecía aquejado de una enfermedad crónica.,11,train
EsCoLA_9446,GDE56,1,1,He escrito a María porque se lo prometí.,12,train
EsCoLA_4002,GDE28,0,1,Encontré un alumno preocupado.,2,train
EsCoLA_1805,GDE16,1,0,Sus amigos son todos ellos estudiantes de periodismo.,13,train
EsCoLA_7001,GDE40,1,1,No lamento que vengas.,9,train
EsCoLA_1172,GDE12,0,0,María tiene la paciencia.,13,train
EsCoLA_3797,GDE27,1,1,Está haciendo unos calores terribles.,9,train
EsCoLA_5683,GDE35,0,1,¿Tienen la certeza de si viene?,7,train
EsCoLA_9104,GDE52,1,1,Las ventas se verán afectadas por la crisis.,4,train
EsCoLA_6816,GDE40,0,0,Aquel periodista tenía la menor idea del asunto.,9,train
EsCoLA_9216,GDE53,1,1,Luis trabajó fregando platos.,3,train
EsCoLA_7433,GDE42,0,0,"Eso lo sabrás tú, al cual se lo cuentan todo.",7,train
EsCoLA_2090,GDE17,1,0,Juan es tan alto cuanto lo puedas ser tú.,13,train
EsCoLA_356,GDE04,1,1,Es celoso.,2,train
EsCoLA_9308,GDE53,1,1,"Aun llegando tarde todos los días, voy siguiendo las explicaciones.",3,train
EsCoLA_6910,GDE40,1,0,No conozco algún periodista que haya estado jamás en el Tíbet.,9,train
EsCoLA_1497,GDE13,0,0,Emigraron todos los técnicos por millares.,13,train
EsCoLA_5554,GDE35,0,0,Pilar explicó: «¿Dónde vive José?»,7,train
EsCoLA_3476,GDE24,1,1,Otto se refería a Lucy.,4,train
EsCoLA_5601,GDE35,1,1,Me dio como contestación que si yo sabía lo que estaba haciendo.,7,train
EsCoLA_611,GDE05,0,0,Todo joven se conoce.,13,train
EsCoLA_1859,GDE16,0,0,Cada invitado llegó.,13,train
EsCoLA_7932,GDE47,1,1,El concursante de Burgos encontraría las llaves del coche después de que el tiempo se hubiera acabado.,3,train
EsCoLA_4392,GDE30,1,1,Aquel ambiente nos era hostil a todos.,14,train
EsCoLA_9455,GDE56,1,1,"Están en casa, porque se oye ruido.",12,train
EsCoLA_3769,GDE26,0,0,Puede trabajarse mucho aquí.,5,train
EsCoLA_9143,GDE52,1,1,Van aprobadas cinco resoluciones.,9,train
EsCoLA_155,GDE03,1,1,My fair lady es una comedia musical.,2,train
EsCoLA_4210,GDE30,1,1,Se nos escaparon los ladrones.,14,train
EsCoLA_10540,GDE65,0,0,Lo que hace cinco años es que no le veo.,7,train
EsCoLA_3820,GDE27,1,1,Llevo veinte años aquí.,3,train
EsCoLA_2350,GDE17,1,1,Todos los alumnos compraron ese libro tan caro excepto Teo.,13,train
EsCoLA_4906,GDE32,1,1,Esto conlleva vender el piso.,10,train
EsCoLA_166,GDE03,0,0,La pesca es una pesca ballenera.,2,train
EsCoLA_2977,GDE20,1,1,"Estos hombres, parece que alguien a quien ellos consideraban su salvación se ha suicidado.",7,train
EsCoLA_7982,GDE48,1,1,Llegó a la estación en cinco minutos.,3,train
EsCoLA_7390,GDE42,1,0,Pues intervendrá alguno ignorante de eso.,11,train
EsCoLA_3611,GDE25,1,1,Existían muchos problemas sin resolver.,5,train
EsCoLA_3304,GDE23,0,0,Luchaban mutuamente.,12,train
EsCoLA_1392,GDE12,1,1,Ella detesta a los perros.,13,train
EsCoLA_6036,GDE36,1,1,"Sobre el dinero empleado para pagar a los mercenarios, negó haberlo entregado él.",10,train
EsCoLA_5363,GDE34,1,1,Necesito de tu amistad.,4,train
EsCoLA_6240,GDE36,1,0,"En Madrid, con ser la capital, nadie ha hecho nada.",10,train
EsCoLA_363,GDE04,0,0,Es casado con María.,14,train
EsCoLA_5810,GDE36,1,1,Han visto a María pasear desnuda por la playa.,10,train
EsCoLA_6310,GDE36,0,0,Veo a Juan que coma verdura.,14,train
EsCoLA_7670,GDE42,1,1,La chiquilla era toda ojos.,14,train
EsCoLA_7069,GDE40,1,1,No me iré de aquí hasta que no me hayas dicho lo que quiero oír.,9,train
EsCoLA_143,GDE03,0,0,La actuación fue policial.,2,train
EsCoLA_603,GDE05,0,0,Todo niño canta al unísono.,13,train
EsCoLA_6749,GDE39,0,0,"Amable y cordial la maestra, jugaba con los niños.",11,train
EsCoLA_2234,GDE17,0,0,Juan hizo mal más de tres raíces y dos ecuaciones.,13,train
EsCoLA_2256,GDE17,1,1,Teo conoce mejores párrocos que Luis.,13,train
EsCoLA_5075,GDE32,0,0,Jorge sube a no despertar a su hija.,9,train
EsCoLA_8712,GDE51,0,0,Aquí no puede fumarse.,9,train
EsCoLA_2249,GDE17,1,1,Treinta era la cantidad prometida.,2,train
EsCoLA_8763,GDE51,1,1,Iba a sacar el libro de la biblioteca.,9,train
EsCoLA_5087,GDE32,1,1,Que haya actuado así equivale a una tradición.,4,train
EsCoLA_9301,GDE53,0,0,"De comer grasas, se engorda más.",10,train
EsCoLA_1608,GDE15,1,0,"Cuya sea la culpa, yo no lo sé.",7,train
EsCoLA_10115,GDE62,1,1,Le pregunté qué hora era.,8,train
EsCoLA_3149,GDE23,0,1,Las transnacionales se la vendieron a ellas.,6,train
EsCoLA_2952,GDE20,0,0,"Compró la casa, pero todavía no la puede ocupar a ella.",14,train
EsCoLA_4288,GDE30,1,1,Le lavaba la ropa a Pepe.,14,train
EsCoLA_1151,GDE12,1,1,García Márquez es el autor de Cien años de soledad.,11,train
EsCoLA_4113,GDE30,0,0,Le crece la riqueza de Gloria.,14,train
EsCoLA_4919,GDE32,1,0,"Si esperas conquistar tu libertad con esa promesa, no lo consigues.",12,train
EsCoLA_1170,GDE12,0,1,Hace falta la cuchara con que remover.,13,train
EsCoLA_3445,GDE24,1,1,Por fin el niño se le arrepintió a Lola.,6,train
EsCoLA_2134,GDE17,1,1,Esa mesa es más larga de lo que esta es ancha.,13,train
EsCoLA_2198,GDE17,0,0,Juan regaló menos láminas a menos amigos suyos el año pasado que Luis que este año.,13,train
EsCoLA_6906,GDE40,1,1,Es imposible que nadie lo sepa.,9,train
EsCoLA_10075,GDE61,1,1,"¿Qué hora es, por favor?",7,train
EsCoLA_6393,GDE37,1,1,María está de niñera.,2,train
EsCoLA_8831,GDE51,1,1,Ella va a dejar de trabajar.,9,train
EsCoLA_3699,GDE26,1,1,Se dan los buenos días al cruzarse con un vecino.,5,train
EsCoLA_2215,GDE17,1,1,Juan compró dos libros más de los que compró Luis.,13,train
EsCoLA_5487,GDE34,0,0,El país que me encuentro a gusto es España.,7,train
EsCoLA_4731,GDE32,0,0,Sucede el hecho de que él es el padre más atento que quepa.,8,train
EsCoLA_4979,GDE32,1,1,A Eva no le perdono que se haya ido sin saludarme.,14,train
EsCoLA_9061,GDE52,1,1,Pedro está muy grande.,14,train
EsCoLA_2052,GDE16,0,1,Un grupo de la tripulación abandonó.,13,train
EsCoLA_5465,GDE34,0,0,Él no se fijó que tenía el pantalón roto.,8,train
EsCoLA_7343,GDE42,0,0,Quité el sitio a ella.,14,train
EsCoLA_7979,GDE48,1,1,En un par de horas te llamo y te cuento lo que ha pasado.,3,train
EsCoLA_7698,GDE42,1,1,A los cortinajes la luz del sol los puso descoloridos.,14,train
EsCoLA_4371,GDE30,1,0,Ana le exigió una explicación del profesor al alumno.,14,train
EsCoLA_6079,GDE36,0,0,"A Julia le encantaría viajar a China, pero sus amigos no desean.",12,train
EsCoLA_965,GDE08,1,1,La conocida actriz y la amiga del difunto serán las beneficiarias del testamento.,2,train
EsCoLA_3723,GDE26,0,0,Se avisaron bomberos y guardas.,5,train
EsCoLA_3196,GDE23,0,0,Los pilotos hablaban el uno de los otros.,6,train
EsCoLA_8011,GDE48,0,0,Su padre murió últimamente.,3,train
EsCoLA_9793,GDE58,1,1,"Por allí iban, calle abajo.",3,train
EsCoLA_647,GDE05,1,1,María quería casarse con un muchacho excelente.,10,train
EsCoLA_8706,GDE51,0,0,Aquí puede tiene que estarse bien.,9,train
EsCoLA_5346,GDE34,0,0,"Hizo frente a esta realidad de que es innegable, que él la ubica con el dedo.",14,train
EsCoLA_7374,GDE42,1,1,Se lamentaban de tener que ausentarse.,10,train
EsCoLA_7925,GDE47,1,1,Ayer lo hice fatal porque últimamente estoy muy nervioso.,12,train
EsCoLA_7838,GDE47,0,0,Juan obtuvo un notable mañana.,3,train
EsCoLA_9376,GDE53,1,1,El artículo defensor del atentado es el mío.,11,train
EsCoLA_8595,GDE50,1,1,"Por más que estudie, no logrará aprobar.",12,train
EsCoLA_4484,GDE30,1,0,¿A que no se te atreve a llamarte «chulo»?,14,train
EsCoLA_5208,GDE32,1,1,Cada día manda a su hija a la compra.,4,train
EsCoLA_1907,GDE16,1,0,"Qué tan grande sea la providencia, en ninguna manera lo podrá entender sino el que la hubiera experimentado.",12,train
EsCoLA_7743,GDE43,1,1,Tú sabes francés y Pedro sabe francés.,12,train
EsCoLA_8956,GDE51,0,1,¿Qué hay?,7,train
EsCoLA_2401,GDE17,0,0,Pues yo prefiero con el cuchillo a con el tenedor.,13,train
EsCoLA_9512,GDE56,1,1,Los libros se han escrito para ser leídos.,10,train
EsCoLA_9659,GDE58,1,1,¿Llegaron sus amigos?,7,train
EsCoLA_9407,GDE54,1,1,O me pego un tiro o me hago fraile o me resigno a quedarme soltero toda la vida.,12,train
EsCoLA_2442,GDE17,0,1,"De todos esos chicos, es a Ana a la que más quiere Teo.",13,train
EsCoLA_3806,GDE27,0,0,Hace el día espléndido.,13,train
EsCoLA_8572,GDE50,1,1,"Pensamos que como al día siguiente habría mucha cola para ver el espectáculo, sería mejor que fuésemos entonces a sacar las entradas.",14,train
EsCoLA_2404,GDE17,1,1,Vi ese libro en tantos cines como museos.,13,train
EsCoLA_9991,GDE60,1,1,No vayas a ponernos en ridículo.,9,train
EsCoLA_5673,GDE35,1,1,Declaró si estaba correcto o no.,7,train
EsCoLA_532,GDE05,0,0,Nuevo cartero siempre llama insistentemente.,13,train
EsCoLA_6618,GDE38,1,1,El trabajo me está volviendo loco.,2,train
EsCoLA_3952,GDE28,1,1,Los días siguen a las noches.,4,train
EsCoLA_9932,GDE60,1,1,Creo tener dinero mañana.,10,train
EsCoLA_9736,GDE58,1,1,Habla claro y discretamente pero de modo que todos se den por aludidos.,12,train
EsCoLA_1751,GDE16,1,1,No sabes qué de joyas tiene empeñadas.,13,train
EsCoLA_6813,GDE40,0,0,Ha podido encontrar ni una sola palabra sobre el tema.,9,train
EsCoLA_2483,GDE17,0,0,Muchas más chicas que chicos estaban dispuestos a eso.,14,train
EsCoLA_8124,GDE48,0,1,"Me di cuenta de que había perdido el billete cuando el tren ya estaba en marcha y cuando, inesperadamente, apareció el revisor.",3,train
EsCoLA_5660,GDE35,1,1,Buscaba cómo salir del apuro.,7,train
EsCoLA_7289,GDE41,1,1,"Es un mamífero, pero acuático.",12,train
EsCoLA_6827,GDE40,1,1,Pegar ojo no ha podido nadie esta noche.,9,train
EsCoLA_1582,GDE15,1,1,Resolvieron un recurso administrativo suyo.,13,train
EsCoLA_1763,GDE16,0,0,Algunos libros son numerosos.,13,train
EsCoLA_9728,GDE58,1,1,Se las arreglaba de esta suerte.,12,train
EsCoLA_7501,GDE42,1,1,"De todas esas pequeñas deudas, se han ido pagando bastantes.",9,train
EsCoLA_4359,GDE30,1,1,Rosa colocó una pegatina en el coche.,3,train
EsCoLA_9686,GDE58,0,0,Me agrada ver lo bien.,12,train
EsCoLA_3323,GDE23,1,1,Ana y Juan se lo pasaron bien el uno con el otro.,6,train
EsCoLA_4116,GDE30,0,0,Llegaron los constructores de Pepe y Juan de las catedrales.,11,train
EsCoLA_5056,GDE32,1,1,Olivia contribuyó mucho al éxito.,4,train
EsCoLA_8622,GDE50,1,1,Se alegraría mucho en caso de que pudiésemos ir a verla.,12,train
EsCoLA_5456,GDE34,0,0,"A pesar que es tarde, voy a dar un paseo.",12,train
EsCoLA_3602,GDE25,0,0,"Crecidos los niños, tuvimos que comprarles ropa nueva.",3,train
EsCoLA_3059,GDE21,1,0,La suciedad lo limpiaba todos los días.,14,train
EsCoLA_4690,GDE32,1,1,Duda que le hayan dicho la verdad.,8,train
EsCoLA_959,GDE08,1,1,Tú te crees muy listo.,14,train
EsCoLA_8387,GDE49,1,0,Espero que vendrá mi hermano.,14,train
EsCoLA_4992,GDE32,1,1,Ana nos comentó haber conocido a más de un miembro de ETA.,10,train
EsCoLA_5739,GDE36,1,1,Es seguro que en Alemania se bebe cerveza.,8,train
EsCoLA_6939,GDE40,0,0,Juan no lee libro.,9,train
EsCoLA_3948,GDE28,0,0,Marta insultó un compañero.,4,train
EsCoLA_10002,GDE60,1,1,¿No puedes venir mañana?,3,train
EsCoLA_9426,GDE54,0,1,"Se compra la ropa en Preciados o Remedios, en El Corte Inglés.",12,train
EsCoLA_6432,GDE37,0,0,"Siempre que María es alegre, todo le sale bien.",14,train
EsCoLA_3126,GDE23,0,0,Yo he tomado el pulso a mí.,6,train
EsCoLA_7518,GDE42,1,1,Solicitó una pequeña ayuda y le dieron el doble.,13,train
EsCoLA_7619,GDE42,1,1,Los asuntos de ese tipo no me interesan.,14,train
EsCoLA_6035,GDE36,1,1,El jefe pretende negociar él solo con los sindicatos.,6,train
EsCoLA_7346,GDE42,1,1,La mesita querías comprarla tú.,6,train
EsCoLA_8863,GDE51,1,1,Fue a ganar quien menos lo merecía.,9,train
EsCoLA_5570,GDE35,1,1,Respondieron en coro que si podían traer a su amigo.,3,train
EsCoLA_6774,GDE39,1,1,Con Juan en casa es imposible trabajar.,10,train
EsCoLA_3414,GDE24,1,1,El perro le hizo tropezar.,10,train
EsCoLA_6306,GDE36,0,0,Que se gobierne es que se resista.,8,train
EsCoLA_8988,GDE52,1,1,Apretando el paso es como caminan.,9,train
EsCoLA_6871,GDE40,0,1,"Al nunca decir la verdad, nadie le cree ya nada.",9,train
EsCoLA_8608,GDE50,1,1,"Aunque la Tierra sea redonda, no lo parece.",12,train
EsCoLA_956,GDE08,1,1,Se preocupaban de silenciar y relegar a un tiempo de ficción.,12,train
EsCoLA_5113,GDE32,0,0,Me guardé de que mi marido me dijese la verdad.,14,train
EsCoLA_5894,GDE36,1,1,Se las hizo abrir.,14,train
EsCoLA_5096,GDE32,1,0,Me aferró a que ellos están siempre conmigo.,14,train
EsCoLA_3667,GDE25,0,0,"Deteriorada la situación económica, el número de parados creció.",3,train
EsCoLA_7907,GDE47,0,0,El concierto del sábado se suspenderá porque el día anterior todos los músicos estuvieron fuera del país.,12,train
EsCoLA_10207,GDE65,0,0,Quien me han regalado la moto es mis padres.,14,train
EsCoLA_2621,GDE19,1,1,Ya ha cogido usted las llaves.,6,train
EsCoLA_1586,GDE15,0,0,Mi minucioso examen suyo no condujo a una hipótesis válida.,13,train
EsCoLA_34,GDE01,1,1,Los dos eran parecidos.,2,train
EsCoLA_5574,GDE35,1,1,Dije a quién habían detenido.,7,train
EsCoLA_4277,GDE30,1,1,¿Le copió los apuntes a la profesora?,14,train
EsCoLA_4597,GDE31,0,0,No sé quién escribir esa carta.,7,train
EsCoLA_6795,GDE39,0,0,Está Miguel un buen amigo.,2,train
EsCoLA_627,GDE05,1,1,No tengo la menor intención de acompañarte.,9,train
EsCoLA_555,GDE05,1,1,Abandonó a su mujer y a sus hijos.,11,train
EsCoLA_9366,GDE53,1,1,La cara de Luis escribiendo a máquina es graciosa.,3,train
EsCoLA_6142,GDE36,1,1,La anciana insiste en que no ha atracado el banco.,8,train
EsCoLA_2559,GDE19,1,1,Os superamos en técnica.,3,train
EsCoLA_10400,GDE65,1,1,Lo harán en marzo.,3,train
EsCoLA_5842,GDE36,1,1,María vio que Juan tocaba el piano.,8,train
EsCoLA_1397,GDE12,1,1,El óxido se come el hierro.,14,train
EsCoLA_3536,GDE24,0,1,El niño le comió la manzana.,4,train
EsCoLA_262,GDE04,1,1,Lo creía más sensible al dolor ajeno.,13,train
EsCoLA_8138,GDE48,1,1,Juan se marchó exactamente cuando María llegó.,3,train
EsCoLA_6532,GDE38,0,1,El pianista amaba extasiado.,3,train
EsCoLA_8272,GDE48,0,0,Llegan invitados hace tiempo inmemorial.,3,train
EsCoLA_5259,GDE32,1,0,Se disculpó a los atletas de que habían perdido la copa.,5,train
EsCoLA_287,GDE04,1,1,No llamaba nunca.,9,train
EsCoLA_4173,GDE30,0,0,Envió a nosotros los negativos.,4,train
EsCoLA_5544,GDE35,1,0,Repitió que cuáles eran sus actores favoritos: Nicholson y Newman.,7,train
EsCoLA_650,GDE05,1,1,El hecho de que llueva no me impedirá salir.,14,train
EsCoLA_1659,GDE15,1,1,María se levantó la falda.,5,train
EsCoLA_9684,GDE58,0,0,Es tremendo las cosas.,12,train
EsCoLA_2233,GDE17,0,1,Juan hizo mal más de tres raíces y de dos ecuaciones.,13,train
EsCoLA_490,GDE04,0,0,Hay ropa seca rápidamente.,11,train
EsCoLA_1330,GDE12,1,1,Me pondré una corbata que combine bien con esta camisa.,7,train
EsCoLA_7059,GDE40,1,1,Creo que no.,9,train
EsCoLA_7702,GDE42,1,1,Vinieron de vacío.,3,train
EsCoLA_392,GDE04,1,1,Está falto de interés.,11,train
EsCoLA_100,GDE01,0,0,Hay las variedades de lámpara.,11,train
EsCoLA_3977,GDE28,1,1,Besó a todo el mundo.,4,train
EsCoLA_5128,GDE32,1,1,El cocinero se jactaba de que preparaba cualquier plato sin la menor mancha.,14,train
EsCoLA_5370,GDE34,1,1,Hoy es fácil que llueva.,8,train
EsCoLA_4776,GDE32,1,1,Hacer eso carece de sentido.,10,train
EsCoLA_6495,GDE37,1,1,Juan tiene que saber la noticia.,10,train
EsCoLA_670,GDE05,0,0,Hay algún humo.,13,train
EsCoLA_4189,GDE30,1,1,¿A quiénes notificó el resultado?,7,train
EsCoLA_2300,GDE17,1,1,Vi un chico casi como tú de alto.,13,train
EsCoLA_4932,GDE32,0,0,Se atropelló por un coche.,5,train
EsCoLA_3210,GDE23,1,1,¿De quién hablaron?,7,train
EsCoLA_1969,GDE16,1,1,Tiene tantos libros que no puede leerlos todos.,12,train
EsCoLA_9812,GDE59,1,1,"Me gustaría ayudarte, pero no tengo dinero.",12,train
EsCoLA_210,GDE03,1,1,Ana cree que una periodista importante le solicitará una entrevista.,11,train
EsCoLA_598,GDE05,1,1,Dos médicos estaban allí.,13,train
EsCoLA_9681,GDE58,1,1,No le harán caso aunque se ponga tan pesada.,12,train
EsCoLA_8023,GDE48,1,1,María todavía no ha hecho las maletas.,3,train
EsCoLA_6190,GDE36,1,1,Detesta los muebles sin barnizar.,10,train
EsCoLA_4193,GDE30,1,1,Envió un jamón al presidente del tribunal.,4,train
EsCoLA_6269,GDE36,1,1,"Además de leer novelas, Juan lee poesía.",10,train
EsCoLA_3954,GDE28,1,1,Esta cuesta supera a aquella.,4,train
EsCoLA_4558,GDE31,0,0,¿Qué libros ayer compró Pedro?,7,train
EsCoLA_6950,GDE40,1,1,No conozco libro alguno de matemáticas que discuta este teorema.,9,train
EsCoLA_9982,GDE60,1,1,Pudo haberla invitado a la fiesta.,10,train
EsCoLA_5667,GDE35,0,1,Le susurró que si la llamaba más tarde.,7,train
EsCoLA_366,GDE04,1,1,Juan está cariñoso.,14,train
EsCoLA_784,GDE07,1,1,"Otros, en los que aparecían afirmaciones polémicas, han sido eliminados.",7,train
EsCoLA_6386,GDE37,1,1,Pepe está en París.,2,train
EsCoLA_4645,GDE31,1,1,Me sorprendió lo bien que cantaba María.,7,train
EsCoLA_4370,GDE30,1,1,Ana exigió una explicación del alumno.,11,train
EsCoLA_10523,GDE65,0,0,Mis padres son quien me han regalado la moto.,7,train
EsCoLA_1883,GDE16,1,1,Nunca había visto tal desastre.,13,train
EsCoLA_6027,GDE36,1,1,La mandaron abrir.,14,train
EsCoLA_8576,GDE50,1,1,"Llueve mucho, por lo tanto no podremos ir de excursión.",12,train
EsCoLA_9762,GDE58,1,1,"Aquí mando yo, de modo que coged la puerta y ¡adiós!",12,train
EsCoLA_8474,GDE49,1,1,Yo mismo dudo que haya sido el protagonista de tan cómico episodio.,8,train
EsCoLA_1219,GDE12,0,0,Ignoramos el cuáles eran sus intenciones.,7,train
EsCoLA_479,GDE04,0,0,Es mucho alto.,13,train
EsCoLA_5763,GDE36,0,0,Querer ha sido poder.,10,train
EsCoLA_9900,GDE60,1,1,Vendrá.,1,train
EsCoLA_6902,GDE40,0,0,Nunca he conocido a un periodista que cometió ningún delito.,9,train
EsCoLA_9538,GDE57,1,1,"Si Ramón, Laura y las niñas estuvieran en su casa de la costa el próximo fin de semana, podríamos ir a visitarlos.",12,train
EsCoLA_10151,GDE62,1,1,"Vaya, el tren llega a las ocho.",3,train
EsCoLA_10123,GDE62,1,1,No te puedes imaginar la ilusión que me hace.,11,train
EsCoLA_6818,GDE40,0,0,Esta noche he podido pegar ojo.,9,train
EsCoLA_5366,GDE34,1,1,Ese libro es fácil de leer.,10,train
